propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,superTopHighlight,parkingSpace,labels,newDevelopmentFinished
98445162,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/04/3f/1012600420.jpg,VA252,40,8,1850.0,flat,rent,210.0,True,4,3,Plaza Legión Española,València,València,El Pla del Real,es,Exposició,39.4787125,-0.3652702,False,https://www.idealista.com/inmueble/98445162/,"210 metros de felicidad Más es más 3 baños (2 baños completos + 1 aseo) 3 hab + 1 de servicio cocina equipada y semiamueblada. 2 terrazas Quizás alguna vez has pensado que necesitas más espacio, que ojalá tuvieses habitaciones con más luz o que sería genial tener un salón más grande. No quiero que vivas en un piso sin más, quiero que vengas a vivir aquí conmigo, y que nada te falte. Soy un pisazo de 200 metros en la Plaza de la Legión Española, una de las zonas más codiciadas de la ciudad, pegada a los jardines de viveros y al soleado paseo de la Alameda. Tengo el verde cauce del río Turia a mis pies y un sinfín de buenos momentos en el horizonte. Cuento con 3 habitaciones espaciosas y dos baños completos, un balcón y dos terrazas maravillosas en las que no te cansarás de recibir a tus amigos. En cuanto pongas un pie aquí sabrás que soy un piso de esos que quitan el hipo, bien diseñado y distribuido y con grandes posibilidades. Aire acondicionado por conductos, trastero, plaza de garaje, armarios empotrados y suelos de parquet. Estoy en una zona inmejorable, a 5 minutos andando de la Calle Colón, rodeado de colegios, universidades, restaurantes de moda y zonas verdes perfectas para salir a pasear o practicar deporte. A veces más es más ¿no crees?.",True,good,False,True,9.0,{'typology': 'flat'},"{'subtitle': 'Exposició, València', 'title': 'Piso en Plaza Legión Española'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 150.0}",,
97810637,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/0b/e2/991362312.jpg,6387VA,21,6,1200.0,flat,rent,121.0,True,4,2,Calle del Túria,València,València,Extramurs,es,El Botànic,39.4750571,-0.3867658,False,https://www.idealista.com/inmueble/97810637/,"Infoarea pone en alquiler esta vivienda totalmente reformada a estrenar junto a las emblemáticas TORRES DE QUART, un inmueble de 121 metros perfectamente distribuidos en: un amplio y muy luminoso comedor-salón, 4 cómodas habitaciones, un baño y un aseo, una espaciosa cocina. En resumen un piso listo para entrar a vivir totalmente reformado a estrenar con materiales de excelente calidad, dispone de una magnifica climatización con aire acondicionado canalizado por toda la casa frió/calor, si estas pensando en vivir en el casco antiguo de valencia y a un paso del Jardín del Turia no lo dudes y llámanos para concertar una visita!",False,good,False,True,10.0,{'typology': 'flat'},"{'subtitle': 'El Botànic, València', 'title': 'Piso en Calle del Túria'}",False,False,False,False,False,False,,,
89371214,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/f1/a0/989853523.jpg,O4600237P,31,3,1350.0,flat,rent,120.0,True,2,2,marques de sotelo,València,València,Ciutat Vella,es,Sant Francesc,39.4707928,-0.3753194,False,https://www.idealista.com/inmueble/89371214/,"ESTUPENDO PISO CON REFORMA A ESTRENAR en precioso edificio señorial de la Avd. Marqués de Sotelo. La vivienda tiene prevista una reforma integral como se refleja en el plano, estará lista para Noviembre/Diciembre. El inmueble cuenta con 2 balcones con maravillosas vistas al edificio del Ayuntamiento de Valencia. La vivienda está distribuida en amplio recibidor, salón-comedor recayente a Marqués de Sotelo con acceso a dos balcones, dos amplios dormitorios (uno de ellos con baño en suite), cocina independiente y baño completo en zona común. Cuenta con instalación de sistema de aire acondicionado, calefacción por radiadores gas, paredes lisas y armarios empotrados en todas las estancias.  Oportunidad de espléndida vivienda en la zona más noble de Valencia.",False,good,False,True,11.0,{'typology': 'flat'},"{'subtitle': 'Sant Francesc, València', 'title': 'Piso en marques de sotelo'}",True,False,False,False,False,False,,,
89447095,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/cb/73/771636045.jpg,3431,28,6,650.0,flat,rent,86.0,True,2,2,HURTA,València,Alboraya,Port Saplaya,es,,39.5127735,-0.3207636,False,https://www.idealista.com/inmueble/89447095/,"Alquiler de apartamento, vacío, de 2 habitaciones y 2 baños en Port Saplaya (Alboraya), todo exterior y orientado al este. Situado en la 6ª planta del edificio, las vistas son amplias y despejadas, sus arcos y columnas le confieren una privacidad de las que muy pocos pueden presumir. Toda la carpintería exterior es de PVC blanco con cristal doble tipo climalit, suelos de terrazo claro y puertas de madera. La cocina es independiente. Las puertas que dan acceso del salón a la terraza se abren por completo, integrando de este modo el espacio interior y exterior en un abrir y cerrar de ojos. Disfruta de la brisa del mar en uno de los balcones más emblemáticos de la Plaza de la Senyoria, ideal para los amantes de los desayunos al sol. No pierdas esta oportunidad, contacta con nosotros y ven a visitarlo.",False,good,False,True,8.0,{'typology': 'flat'},"{'subtitle': 'Port Saplaya, Alboraya', 'title': 'Piso en HURTA'}",False,False,False,False,False,False,,,
95575264,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/19/03/a3/1018168567.jpg,3701,71,5,1400.0,flat,rent,147.0,True,6,2,Gran Via de Fernando el Catolico,València,València,Extramurs,es,La Petxina,39.4725606,-0.3864171,False,https://www.idealista.com/inmueble/95575264/,"Precioso piso de alquiler en Gran Vía Fernando el Católico (Valencia). Sus casi 150m2 se distribuyen en 6 habitaciones, 1 baño completo y 1 aseo reformados, amplio salón comedor y cocina independiente también reformada. Se trata de una vivienda ideal para familias grandes. Dispone de aire acondicionado frío/calor por conductos en toda la casa, suelos de gres cerámico, techos altos con molduras clásicas y ventanales de aluminio con cristales tipo climalit. Es un piso alto, muy luminoso situado en un edificio señorial con ascensor. Se alquila vacío, sin muebles ni electrodomésticos. A un paso del centro y de los jardines del antiguo cauce del río Turia. Una zona repleta de servicios: restaurantes, comercios, colegios, hospitales, parques… en definitiva, una zona maravillosa para vivir.  Esta vivienda se alquila mediante Seguro de Alquiler Garantizado, será obligatorio presentar documentación que pruebe su solvencia.",False,good,False,True,10.0,{'typology': 'flat'},"{'subtitle': 'La Petxina, València', 'title': 'Piso en Gran Via de Fernando el Catolico'}",False,False,False,False,False,False,,,
98499276,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a7/b0/78/1018789323.jpg,754,46,,1400.0,chalet,rent,265.0,False,3,3,Avenida Comunitat Valenciana,València,Moncada,,es,,39.5429163,-0.3914929,False,https://www.idealista.com/inmueble/98499276/,"Estudiar y vivir en la mejor zona de Moncada ya es posible. Disfruta de un estupendo chalet adosado con más de 200 metros cuadrados útiles divididos en 3 plantas. En planta baja tienes cocina con galería y terraza, un aseo y salón comedor con una segunda terraza. En la planta principal se encuentran las 3 habitaciones y 2 cuartos de baño completos, totalmente equipadas y en planta superior hay una buhardilla en la que podrás disfrutar de la tranquilidad de la zona y aprovechar su amplia terraza. La casa cuenta con garaje propio para 2 coches y un amplio trastero de 25 metros cuadrado aproximadamente. Aire acondicionado por bomba de frio/calor en todas las estancias de la casa, zona muy tranquila y segura. Disponible para Septiembre 2022.",False,good,False,,5.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}","{'subtitle': 'Moncada', 'title': 'Chalet pareado en Avenida Comunitat Valenciana'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
30582993,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/59/8f/47/928509927.jpg,2442,34,3,890.0,flat,rent,73.0,True,1,1,Avenida de les Balears,València,València,Camins al Grau,es,Penya-Roja,39.46183,-0.3552284,False,https://www.idealista.com/inmueble/30582993/,"Alquiler de vivienda amueblada con garaje y trastero incluido en Avenida Baleares. Se trata de una vivienda de 73m2 construidos con elementos comunes según información oficial del catastro.  La vivienda dispone de un salón-comedor, cocina en buen estado y un baño completo.  En cuanto al equipamiento, la vivienda cuenta con sofá, mesas, sillas y mueble de baño a estrenar. También dispone de aire acondicionado, calefacción por radiadores, armarios empotrados, y electrodomésticos.  Se trata de una tercera altura con ascensor. Exterior con orientación norte.  Plaza de garaje y trastero incluidas.  La finca dispone de zonas comunes ajardinadas además de estar adaptado sin barreras arquitectónicas en el portal.  La vivienda está muy bien comunicada mediante transporte público y cuenta con todo tipo de comercios y servicios alrededor (colegios, institutos, farmacias, supermercados.. . ). A escasos minutos de los Jardines del Río Turia y la Ciudad de las Artes y las Ciencias. Si está interesad@ en visitar esta vivienda sin ningún tipo de compromiso no dude en ponerse en contacto con nosotros.",True,good,False,True,12.0,{'typology': 'flat'},"{'subtitle': 'Penya-Roja, València', 'title': 'Piso en Avenida de les Balears'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 90.0}",,
35364055,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/56/c6/fc/1014532945.jpg,1241/0530,36,4,870.0,duplex,rent,78.0,True,2,1,"Conde Torrefiel, 77",València,València,Rascanya,es,Torrefiel,39.4970747,-0.3771691,True,https://www.idealista.com/inmueble/35364055/,"El ático esta preparado para perros y gatos, debido a que hay redes en la terraza de las actuales inquilinas, si te interesa la terraza con redes el precio de la red son 300€. Sino quieres la red, se quita y sin problemas. Ático-dúplex semi nuevo y vacío con electrodomésticos en la zona de Torrefiel.. . Incluye plaza de garaje. Tiene terraza de unos veinticinco metros aproximadamente, armarios empotrados, puerta blindada, aire acondicionado frío-calor, paredes lisas, trastero o galería en la terraza, electrodomésticos (lavadora, nevera, horno, campana, horno, vitro cerámica), suelo de mármol en la parte de abajo y parquet en la parte de arriba.. . El ático se alquila vacío y hace falta demostrar ingresos.. . Imprescindible demostrar solvencia económica, debido a que se va a hacer un seguro de impago de rentas. Mes fianza + mes gestión. Se admite mascota o mascotas, en tal caso habría que pagar uno o dos meses de garantía adicional.",False,good,False,True,11.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Torrefiel, València', 'title': 'Dúplex en Conde Torrefiel, 77'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
94406187,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/25/2a/24/888028779.jpg,2021-46730-67,19,7,480.0,flat,rent,70.0,True,2,1,"Paseo de la Universitat, 8",València,Gandia,Grau de Gandia - Venecia - Marenys,es,,38.9940617,-0.1652431,True,https://www.idealista.com/inmueble/94406187/,"DISPONIBLE EN ALQUILER DESDE SEPTIEMBRE A JULIO. Si vas a venir a ESTUDIAR O A TRABAJAR a Gandía o sus alrededores y estás buscando una vivienda en alquiler,.. . ¡Mira este bonito Apartamento! y olvídate de la idea de vivir tus años Universitarios o de trabajo temporal, en pisos pequeños, sin comodidades y con poca luz, que muchas veces son los que viene a nuestra mente, NADA QUE VER CON ESTE APARTAMENTO La vivienda tiene dos dormitorios y un baños, salón, cocina y terraza, amplios espacios muy importantes cuando se va a compartir con más compañeros de estudio, ya que son las zonas en las que se coincide y es necesario que sean agradables y con mucha luz, para desconectar del trabajo diario. Situado en una Urbanización de reciente construcción, con piscina, zonas verdes,.. . y justo al lado de la Universidad, centros médicos, comercios, supermercados,.. . hace de este Apartamento LA MEJOR OPCIÓN PARA ESTUDIAR O TRABAJAR EN GANDÍA.",False,good,False,True,7.0,{'typology': 'flat'},"{'subtitle': 'Grau de Gandia - Venecia - Marenys, Gandia', 'title': 'Piso en Paseo de la Universitat, 8'}",True,False,False,False,False,False,,,
98420075,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c3/51/60/1011638367.jpg,Dr. Sumsi,24,3,1000.0,flat,rent,118.0,True,3,2,Calle Dr. Sumsi,València,València,L'Eixample,es,Russafa,39.4610991,-0.367044,False,https://www.idealista.com/inmueble/98420075/,"Magnifica vivienda con reforma a estrenar. Es una vivienda de 118m2 segun catastro los cuales se distribuyen en tres dormitorios, dos baños, salón, comedor, cocina. En este inmueble se realizó una reforma en baños, cocina con electrodomésticos a estrenar, ventanas climalit, electricidad.  Sus suelos de nolla originales y restaurados dan un encanto a la vivienda así como su luz natural y sus techos altos. Cuenta con todos los servicio a pie de calle como farmacia, supermercados, colegios y buena conección con transporte público  Este anuncio es a título informativo no vinculante ni contractual, con posibles variaciones o erratas.",True,good,False,True,8.0,{'typology': 'flat'},"{'subtitle': 'Russafa, València', 'title': 'Piso en Calle Dr. Sumsi'}",False,False,False,False,False,False,,,
