propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,parkingSpace,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,district,neighborhood,labels,newDevelopmentFinished
98040601,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8f/17/48/999107095.jpg,pl,25,3,1200.0,flat,rent,77.0,True,2,1,poeta liern,València,València,es,39.474874,-0.3697132,False,https://www.idealista.com/inmueble/98040601/,"Fantástica vivienda con reforma integral de altas calidades A ESTRENAR! , OPCION DE MUEBLES! Para gente exigente y que quiera vivir en el centro de la ciudad y a tan solo dos minutos al antiguo cauce del Turia Ubicada en una zona privilegiada y muy bien comunicada, rodeada de comercios, servicios y transporte publico. La vivienda ha sido reformada con materiales de primera calidad, paredes lisas, suelo de porcelánico, carpintería en blanco, carpintería de aluminio con ventanales climalit oscilo batientes puerta blindada, aire acondicionado y calefacción centralizado, iluminacion led de bajo consumo. Dispone de luminoso y amplio Salon Comedor con un gran ventanal, cocina americana con   ISLA abierta al salon con una bancada de mármol equipada hasta el ultimo detalle con electrodomésticos de alta gama (lavadora, lavavajillas, nevera, horno, vitrocerámica de inducción) Dos dormitorios todos con armarios empotrados completamente vestidos, cuarto de baño completo con plato de ducha. Gastos de comunidad e IBI incluidos.  Disponibilidad inmediata para entrar a vivir ya. DÉJANOS TU TELÉFONO! No dudes en verlo, para concertar tu visita llama o Whats app al 627263971 Mar. WE SPEAK ENGLISH! .  Este anuncio no es vinculante, puede cometer errores. Se muestra a titulo informativo y no es vinculante ni contractual. con posibles variaciones o errata. No dudes en darle un click a nuestro logo para mayor información sobre viviendas en alquiler y en venta en toda la zona de Vale.",True,good,False,True,,16.0,{'typology': 'flat'},"{'subtitle': 'La Xerea, València', 'title': 'Piso en poeta liern'}",False,False,False,False,False,Ciutat Vella,La Xerea,,
93527451,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/96/9a/87/999097723.jpg,PIS_333,32,4,1100.0,flat,rent,130.0,True,3,2,Calle del Poeta Antonino Chocomeli,València,València,es,39.4798573,-0.3968741,False,https://www.idealista.com/inmueble/93527451/,"Disponible 1 de Agosto. Precioso piso de tres habitaciones con armarios empotrados, dos baños completos con ducha, salón comedor amplio con cocina y electrodomésticos, todo reformado, muy luminoso yexterior, balcón amplio, aire acondicionado por conductos frio-calor, muy bien situado y bien comunicado, autobús, metro, a dos calles del Rio Turia, tiendas, supermercados, cines y centro comercial, etc. Se puede realizar visita de momento solo lunes. Para mas información no dude en llamarnos lo atenderemos lo antes posible..",True,good,False,True,,8.0,{'typology': 'flat'},"{'subtitle': 'Campanar, València', 'title': 'Piso en Calle del Poeta Antonino Chocomeli'}",False,False,False,False,False,Campanar,Campanar,,
88617288,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ca/6e/7c/792046859.jpg,88273519,17,1,800.0,flat,rent,85.0,True,2,1,Calle del Teide,València,València,es,39.4812466,-0.330536,False,https://www.idealista.com/inmueble/88617288/,"Piso ubicado en Pico de Teide!  Excelente oportunidad en este piso de 2 habitaciones y 1 baño. La vivienda es bastante amplia, contando con aproximadamente 70m2 distribuidos en un salón completo, reformado, acogedor y con mucha luz; una cocina eléctrica y equipada con artículos de cocina como ollas, platos, etc. ; 2 habitaciones con dimensiones similares, bien iluminadas y amuebladas con armario, y camas. La propiedad se ubica en barrio Malvarrosa, muy cercano a la playa y a 15 minutos andando de la Universidad Politécnica. En cuanto a transporte público cuenta con varias paradas de autobús a escasos metros, y con la para de tranvía a 7 minutos. Este conecta directamente con la UPV y con Benimaclet. Recuerda que lo puedes reservar online a través de nuestra página web, sé el primero en quedarse con tu piso ideal. Que solo tengas que ir para disfrutarlo! .",False,good,False,False,,9.0,{'typology': 'flat'},"{'subtitle': 'Playa de la Malvarrosa, València', 'title': 'Piso en Calle del Teide'}",False,False,False,False,False,Poblats Marítims,Playa de la Malvarrosa,,
98040198,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/04/60/f2/999093094.jpg,COS-00526,22,1,2000.0,flat,rent,92.0,True,4,2,Riba-Roja de Túria,València,Riba-Roja de Túria,es,39.5545196,-0.5469641,False,https://www.idealista.com/inmueble/98040198/,"Oportunidad en alquiler! Se alquila planta superior de Magnifico chalet en la urbanización Monte Alcedo, en Riba-roja de Turia.    Únicamente alquiler de larga estancia. Disponible a partir del 1 de septiembre de 2022.    El alquiler incluye la planta superior de la vivienda, que consta de 92m2 construidos que se distribuyen en 4 habitaciones dobles y 2 cuartos de baño. Incluye salón-comedor y cocina independiente totalmente equipada.     La propiedad se rodea de un consolidado jardín, piscina, una zona de paellero con horno de leña y una amplia terraza.    Así mismo, la vivienda ofrece excelentes calidades tales como, ventanas de aluminio climalit de doble cristal, aire acondicionado por split y armarios empotrados.    La vivienda se alquila completamente amueblada y con electrodomésticos.    Ubicada en la urbanización Parque Monte Alcedo, zona consolidada en la que los residentes viven en ella todo el año, perteneciente al término municipal de Ribarroja de Turia, muy próximo a La Eliana.    Perfectamente comunicada a 5 km de la CV-35. Se encuentra a 12 km del aeropuerto, 15 km de Valencia y a 8 minutos del centro comercial el osito y del Golf Escorpión. La propiedad se ubica muy próximo al colegio internacional Entrenaranjos y el supermercado Consum, y muy cercano a la parada de metro El Clot. Sin duda, una zona tranquila para disfrutar de ella todo el año.    **Únicamente se alquila la planta superior, disponible a partir de Septiembre, larga duración**    ¡Llámanos para concertar tu visita, te encantará!",False,good,False,False,,22.0,{'typology': 'flat'},"{'subtitle': 'Riba-Roja de Túria', 'title': 'Piso'}",False,False,False,False,False,,,,
98040156,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8d/48/7c/999091607.jpg,P6348,19,1,700.0,flat,rent,84.0,True,1,1,barrio Playa de la Malvarrosa,València,València,es,39.4847506,-0.3253849,False,https://www.idealista.com/inmueble/98040156/,"ALQUILER LARGA ESTANCIA. A tres minutos de la playa de la Malvarrosa. Piso completamente reformado. Situado en la planta 1, sin ascensor. Completamente amueblado y dispone de 1 amplio comedor, 1 dormitorio, 1 baño completo, equipado con ducha y jacuzzi y 1 trastero dentro de la propia vivienda. Aire acondicionado en comedor y dormitorio. Gran terraza en la que disfrutar de las noches de verano junto al mar. Se solicitará solvencia económica demostrable (contrato de trabajo, nóminas) 2 meses de Fianza. NO DUDES EN LLAMAR PARA PEDIR MÁS INFORMACIÓN. La inmobiliaria DIVISIÓN VERTICAL se dedica a la gestión de venta y alquiler de inmuebles en la Comunidad Valenciana. AL SERVICIO DE NUESTROS CLIENTES.",False,good,False,False,,8.0,{'typology': 'flat'},"{'subtitle': 'Playa de la Malvarrosa, València', 'title': 'Piso'}",False,False,False,False,False,Poblats Marítims,Playa de la Malvarrosa,,
93741608,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/86/69/a3/870656371.jpg,2593096783,20,1,800.0,flat,rent,70.0,True,2,1,"Calle del Teide, 11",València,València,es,39.4820024,-0.3286076,True,https://www.idealista.com/inmueble/93741608/,"Este piso se encuentra en Carrer del Teide, 46011, València, Valencia, en la planta 1. Es un piso amueblado que tiene 70 m2 y dispone de 3 habitaciones y 1 baños. DISPONIBLE A PARTIR DE FEBRERO 2022 HASTA JUNIO 2022  Se trata de un inmueble exterior. Tiene cocina equipada y cocina amueblada y tiene balcón, buen estado y luminoso.  BARRIO La propiedad se ubica en barrio Malvarrosa, muy cercano a la playa y a 15 minutos andando de la Universidad Politécnica. En cuanto a transporte público cuenta con varias paradas de autobús a escasos metros, y con la para de tranvía a 7 minutos. Este conecta directamente con la UPV y con Benimaclet. A DESTACAR Buen estado  Luminoso Localización.",False,good,False,False,,11.0,{'typology': 'flat'},"{'subtitle': 'Playa de la Malvarrosa, València', 'title': 'Piso en Calle del Teide, 11'}",False,False,False,False,False,Poblats Marítims,Playa de la Malvarrosa,,
90572683,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/3d/c5/793448749.jpg,,18,2,1200.0,flat,rent,120.0,True,4,1,"Calle del Poeta Mas Y Ros, 130",València,València,es,39.4678321,-0.3396177,True,https://www.idealista.com/inmueble/90572683/,"SOLO PARA ESTUDIANTES, PARA ENTRAR EN JULIO, a pocos minutos de la Av. Blasco Ibañez, de las universidades, supermercados y comercios. A lado de la estación del metro Ayora. Piso equipado con 4 habitaciones y 1 baño completo y un aseo. El piso cuenta con una cocina equipada (vajilla basica), una sala con comedor y balcón, aire acondicionado, TV. La vivienda se encuentra en la 2 planta, con elevador. Las habitaciones están equipadas con una cama (3 miden 135X190 cm y una individual), un escritorio, una mesa de noche, un armario. Dos de ellas tienen aire acondicionado independiente. Se piden dos meses de fianza + comisión de agencia. SOLO SE ALQUILA A ESTUDIANTES. El precio no incluye gastos de suministro. Atención telefonica de lunes a jueves de 9.00 a 14.00 y 15.30 a 18.00 y viernes de 9.00 a 14.00. WhatsApp: +34627415401.",False,good,False,True,,10.0,{'typology': 'flat'},"{'subtitle': ""L'Illa Perduda, València"", 'title': 'Piso en Calle del Poeta Mas Y Ros, 130'}",False,False,False,False,False,Algirós,L'Illa Perduda,,
98039944,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e5/0d/87/999088541.jpg,A5272,18,8,1900.0,flat,rent,174.0,True,4,2,Avenida del Oeste,València,València,es,39.4710305,-0.3786131,False,https://www.idealista.com/inmueble/98039944/,"Quieres vivir en el centro de Valencia en un piso de 4 habitaciones totalmente amueblado? Monserrate te ofrece este luminoso piso de 174m2 en una 8ª planta de la Avenida del Oeste, se distribuye en un amplio salón comedor con salida a balcón, moderna cocina independiente completamente equipada tipo office, dos dormitorios dobles, dos dormitorios individuales, un segundo salón bastante amplio y dos baños completos. Una magnífica oportunidad, ubicada en una zona con todos los servicios que pueda necesitar a poco minutos a pie.",True,good,False,True,,11.0,{'typology': 'flat'},"{'subtitle': 'Sant Francesc, València', 'title': 'Piso en Avenida del Oeste'}",False,False,False,False,False,Ciutat Vella,Sant Francesc,,
97948119,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/d0/84/995925120.jpg,VALR15996,60,,4000.0,chalet,rent,437.0,False,5,5,Rocafort,València,Rocafort,es,39.5265252,-0.4115054,False,https://www.idealista.com/inmueble/97948119/,"Esta magnífica casa renovada se ubica en la exclusiva urbanización de Santa Bárbara, a solo 10 minutos de Valencia y se presenta en condicionas excelentes. Ofrece un amplio jardín con terraza y una bonita piscina y varias plazas de aparcamiento para su comodidad.  El espacio de la vivienda se distribuye en 2 plantas.  Entramos por la planta baja, por un luminoso recibidor con grandes cristaleras que conduce a una de las estancias más destacadas de la casa: un amplio salón-comedor con varios ambientes, inundado de luz natural gracias a sus ventanales y con una bonita chimenea que aporta un toque acogedor a la estancia. Este espacio cuenta con salida a una bonita terraza que da al jardín. Este nivel también ofrece una moderna cocina equipada con espacio para comer y salida al exterior. Dos dormitorios con baño privado y un baño con ducha completan la planta. Todos los dormitorios disponen de armarios empotrados, para aumentar el espacio disponible y cuentan con vistas al jardín.  Por unas escaleras, subimos a la primera planta, que alberga el dormitorio principal con un bonito baño privado con una lujosa bañera redonda. Además, esta altura cuenta con otro espacio que se adapta a sus necesidades ya que se puede destinar a sala de estar, gimnasio, zona de despacho o dormitorio, entre otros.  El exterior cuenta con un bonito jardín, una terraza donde relajarse con familia y amigos y una piscina donde tomar el sol y refrescarse durante los meses de verano.  La vivienda dispone de calefacción para garantizar su confort en cualquier época del año.  Póngase en contacto con nosotros para visitar esta magnífica casa con piscina en la exclusiva urbanización de Santa Bárbara.",False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",9.0,{'typology': 'chalet'},"{'subtitle': 'Rocafort', 'title': 'Chalet'}",False,False,False,False,False,,,"[{'name': 'luxuryType', 'text': 'Lujo'}]",
97993156,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/72/a1/e6/997446315.jpg,VALR27554,42,,1900.0,flat,rent,191.0,True,4,2,barrio Sant Francesc,València,València,es,39.4728106,-0.3810104,False,https://www.idealista.com/inmueble/97993156/,"En uno de los barrios más codiciados de Valencia, en el centro de la ciudad, encontramos esta espaciosa vivienda situada en una finca con detalles majestuosos típicos de la construcción clásica Valenciana.  Luminoso y totalmente reformado, el inmueble cuenta con 191 m² distribuidos en cuatro dormitorios dobles, dos baños completos, un salón-comedor muy amplio y cómodo y una cocina totalmente independiente con todos los electrodomésticos.  La vivienda se ofrece sin amueblar, para que pueda adaptarla a su gusto y sentirse en casa a la vez que disfruta de todos sus detalles únicos y exclusivos.  Póngase en contacto con nosotros para solicitar más información o concertar una visita.",False,good,False,,,10.0,{'typology': 'flat'},"{'subtitle': 'Sant Francesc, València', 'title': 'Piso'}",False,False,False,False,False,Ciutat Vella,Sant Francesc,,
98009651,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/30/85/998014294.jpg,VALR35143,53,,3700.0,chalet,rent,533.0,False,5,6,Los Monasterios-Alfinach,València,Puçol,es,39.6300252,-0.3356121,False,https://www.idealista.com/inmueble/98009651/,"Lucas Fox presenta esta vivienda que destaca por su amplitud y luminosidad y que consta de tres plantas.  En la planta principal, encontramos tres dormitorios dobles, uno de ellos con baño privado y vestidor para más comodidad. Además, se ofrecen otros dos baños. A continuación, se presenta una cocina amplia y luminosa con vistas muy acogedoras y con lavadero. Como podemos observar, el comedor goza de un tamaño espectacular con muy buenas vistas y ventilación, gracias a su orientación al mar y su altura.  En la primera planta encontramos un dormitorio con baño independiente y un salón, así como unas preciosas terrazas con vistas a la playa, a la montaña y a la ciudad.  La planta semisótano consta de garaje para dos coches y una gran sala, despensa y un pequeño cuarto trastero, además de la barbacoa.  La casa tiene aire acondicionado, calefacción y ventanales de aluminio de gran calidad que favorecen el aislamiento. Toda la casa tiene tablillas de parqué pegado de madera maciza, incluidas las escaleras, lo que la hace muy agradable. Solo la planta semisótano tiene suelos de azulejo, perfecta para una barbacoa con los amigos.",False,good,False,,,7.0,{'typology': 'chalet'},"{'subtitle': 'Los Monasterios-Alfinach, Puçol', 'title': 'Chalet'}",False,False,False,False,False,Los Monasterios-Alfinach,,"[{'name': 'luxuryType', 'text': 'Lujo'}]",
